id,_3_4_methylenedioxyethylamphetamine,_3_4_methylene_dioxy_methylamphetamine,_3_4_methylenedioxyphenylacetone,_4f_mdmb_butinaca,_5f_adb,_5f_mdmb_pica,abime,acetylcodeine,acetylthebaol,acide_4_hydroxybutanoique,adb_butinaca,amidon,amphetamine,buprenorphine,cafeine,cbd,cbn,clonazepam,cocaine,codeine,couleur,couleur_exterieur,couleur_exterieur_1,couleur_exterieur_2,couleur_interieur,delta8_tetrahydrocannabinol,delta9_tetrahydrocannabinol,diametre,epaisseur,etiquette,forme,fub_amb,gammabutyrolactone,hauteur,ketamine,lactose,largeur,levamisole,lidocaine,logo,longueur,mannitol,masse,mdmb_4en_pinaca,morphine,n_methyl_tryptamine,nom_de_logo,noscapine,numero_echantillon,o6_monoacetylmorphine,ovule,paracetamol,phenacetine,presentation,procaine,secabilite_recto,secabilite_verso,taux_cbd,taux_cbn,type_drogue,vanilline,visqueux
13383,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_100645,,0,,,,,,,,,Divers,,0
13384,,,,,,,,,,0,,,,,,,,,,,Translucide,,,,,,,,,,,,0,,,,,,,Non,,,,,,,,,21_115161,,0,,,,,,,,,Divers,,0
13394,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6279,,0,,,,,,,,,Divers,,
13395,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5699,,0,,,,,,,,,Divers,,
13408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,Oui,,,,,,,etoile pois blancs,,5878,,,,,,,,,,,Divers,,
13409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,Oui,,,,,,,of Alb 06 20,,6282,,,,,,,,,,,Divers,,
13445,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
13490,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,11,,0,,,,,,,,,Divers,,
13578,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,4-1,,0,,,,,,,,,Divers,,
13579,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,4-3,,0,,,,,,,,,Divers,,
13580,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-2,,0,,,,,,,,,Divers,,
13581,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-3,,0,,,,,,,,,Divers,,
13582,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-5,,0,,,,,,,,,Divers,,
13583,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-6,,0,,,,,,,,,Divers,,
13584,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,7,,0,,,,,,,,,Divers,,0
13591,41,,,,,,,,,,,,,,,,,,,,Blanc Cassé,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,FVL1,,0,,,,,,,,,Divers,,
13592,,,,,,,,,,,,,,,,,,,,,Blanc Cassé,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,ONZE 3MMC,,0,,,,,,,,,Divers,,
13604,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100376,,0,,,,,,,,,Divers,,
13621,,,,,,,Non,,,,,,,,,,,,,,,Rouge,,,,,,7.19,4.56,,Circulaire,,,,,,,,,Non,,,183,,,,,,2-1,,,,,,,Aucune,Aucune,,,Divers,,
13622,,,,,,,Non,,,,,,,,,,,,,,,Rouge,,,,,,7.19,4.56,,Circulaire,,,,,,,,,Non,,,183,,,,,,2-2,,,,,,,Aucune,Aucune,,,Divers,,
13623,,,,,,,Non,,,,,,,,,,,,,,,Rouge,,,,,,7.19,4.56,,Circulaire,,,,,,,,,Non,,,183,,,,,,2-3,,,,,,,Aucune,Aucune,,,Divers,,
13624,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,8.17,3.32,,Circulaire,,,,,,,,,Oui,,,245,,,,LETAP,,3-1,,,,,,,Aucune,Demi,,,Divers,,
13625,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,8.17,3.32,,Circulaire,,,,,,,,,Oui,,,245,,,,LETAP,,3-2,,,,,,,Aucune,Demi,,,Divers,,
13626,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,8.17,3.32,,Circulaire,,,,,,,,,Oui,,,245,,,,LETAP,,3-3,,,,,,,Aucune,Demi,,,Divers,,
13627,,,,,,,,,,,,,,,,,,,,,Blanche,,Blanche,Multicolore,,,,7.4,,,,,,,,,,,,Non,21.3,,,,,,,,22_100373,,0,,,,,,,,,Divers,,
13628,,,,,,,,,,,,,,,,,,,,,Blanche,,Blanche,Multicolore,,,,7.4,,,,,,,,,,,,Non,21.3,,,,,,,,22_100374,,0,,,,,,,,,Divers,,
13629,,,,,,,,,,,,,,,,,,,,,Blanche,,Blanche,Multicolore,,,,7.4,,,,,,,,,,,,Non,21.3,,,,,,,,22_100375,,0,,,,,,,,,Divers,,
13687,,,,,,,,,,,,,,,,1,,,,,,,,,,,0.4,,,,,,,,,,,,,Non,,,,,,,,,C3,,,,,Sommités,,,,10,,Divers,,
13693,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6385,,0,,,,,,,,,Divers,,0
13704,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100434,,0,,,,,,,,,Divers,,
13705,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6350,,0,,,,,,,,,Divers,,
13706,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,CF STUP 3,,0,,,,,,,,,Divers,,
13715,,,,,,,,,,,,,,,0,,,,,,Noir,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3,,0,,,,,,,,,Divers,,
13724,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,016781,,0,,54.1,,,,,,,Divers,,
13762,,,,,,,,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,01,,0,,,,,,,,,Divers,,1
13763,,,,,,,,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C,,0,,,,,,,,,Divers,,1
13764,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F2,,0,,,,,,,,,Divers,,1
13765,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F3,,0,,,,,,,,,Divers,,1
13766,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F4,,0,,,,,,,,,Divers,,1
13767,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F5,,0,,,,,,,,,Divers,,1
13768,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F6,,0,,,,,,,,,Divers,,1
13769,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F7,,0,,,,,,,,,Divers,,1
13770,,,,,,,,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F1,,0,,,,,,,,,Divers,,1
13771,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Non,,,,0,,,,,C,,,,,,,,,,,Divers,,
13772,,,,,,,,,,,,,,,,,,,,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F,,0,,,,,,,,,Divers,,1
13773,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,R,,0,,,,,,,,,Divers,,1
13774,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,J,,0,,,,,,,,,Divers,,1
13775,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,B,,0,,,,,,,,,Divers,,1
13776,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
13777,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
13778,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,
13779,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,A,,0,,,,,,,,,Divers,,
13780,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Bliss,,B,,0,,,,,,,,,Divers,,
13807,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,9,,0,,,,,,,,,Divers,,
13808,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16,,0,,,,,,,,,Divers,,
13809,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,5.08,,Autre,,,15.07,,,10.2,,,Oui,,,345,,,,troll lutin personnage triangles 20mg,,28-1,,,,,,,Aucune,Demi,,,Divers,,
13810,0,,,,,,Non,,,,,,,,,,,,,,,Rose,,,Rose,,,,4.89,,Autre,,,15.11,,,10.18,,,Oui,,,344,,,,troll lutin personnage 20mg triangles,,28-2,,,,,,,Aucune,Demi,,,Divers,,
13811,,,,,,,Non,,,,,,,,,,,,,,,Jaune,,,Jaune,,,,4.99,,Autre,,,15.08,,,10.16,,,Oui,,,321,,,,troll lutin personnage triangles 20 mg,,28-3,,,,,,,Aucune,Demi,,,Divers,,
13812,,,,,,,Non,,,,,,,,,,,,,,,Grise,,,Grise,,,,4.95,,Autre,,,15.11,,,10.17,,,Oui,,,342,,,,troll lutin personnage 20mg triangles,,28-4,,,,,,,Aucune,Demi,,,Divers,,
13813,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,34,,0,,,,,,,,,Divers,,
13814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,Oui,,,,,,,arc en ciel visage planette,,30-1,,,,,,,,,,,Divers,,
13815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,Oui,,,,,,,arc en ciel visage planette,,30-2,,,,,,,,,,,Divers,,
13816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,Oui,,,,,,,arc en ciel visage planette,,30-3,,,,,,,,,,,Divers,,
13817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,Oui,,,,,,,arc en ciel visage planette,,30-4,,,,,,,,,,,Divers,,
13818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,Oui,,,,,,,arc en ciel visage planette,,30-5,,,,,,,,,,,Divers,,
13870,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
13883,,,,,,,,,,,,,,,19.8,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K1-A,,0,,,,,,,,,Divers,,
13884,,,,,,,,,,,,,,,19.8,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K2-A,,0,,,,,,,,,Divers,,
13885,,,,,,,,,,,,,,,19.8,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K3-A,,0,,,,,,,,,Divers,,
13886,,,,,,,,,,,,,,,19.8,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K4-A,,0,,,,,,,,,Divers,,
13887,,,,,,,,,,,,,,,19.8,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K5-A,,0,,,,,,,,,Divers,,
13888,,,,,,,,,,,,,,,19.8,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K6-A,,0,,,,,,,,,Divers,,
13889,,,,,,,,,,,,,,,19.8,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K8-A,,0,,,,,,,,,Divers,,
13890,,,,,,,,,,,,,,,19.8,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K9-A,,0,,,,,,,,,Divers,,
13891,,,,,,,,,,,,,,,22.1,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,KVL-C,,0,,,,,,,,,Divers,,
13892,,,,,,,,,,,,,,,64.1,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,KVL-G,,0,,,,,,,,,Divers,,
13898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16746,,,,,Débris végétaux,,,,,,Divers,,
13934,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6434,,0,,,,,,,,,Divers,,
13935,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,0
13942,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,96,,,,,,,Non,,,,,,,,,FO-1,,0,,,,,,,,,Divers,,0
13943,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,96,,,,,,,Non,,,,,,,,,FO-2,,0,,,,,,,,,Divers,,0
13944,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,96,,,,,,,Non,,,,,,,,,FO-3,,0,,,,,,,,,Divers,,0
13945,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Non,,,,,,,,,P8,,0,,,,,,,,,Divers,,0
13946,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F1,,0,,,,,,,,,Divers,,0
13947,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,96,,,,,,,Non,,,,,,,,,F2,,0,,,,,,,,,Divers,,0
13948,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,100,,,,,,,Non,,,,,,,,,F3,,0,,,,,,,,,Divers,,0
13949,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,85,,,,,,,Non,,,,,,,,,F4,,0,,,,,,,,,Divers,,0
13950,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,97,,,,,,,Non,,,,,,,,,O3,,0,,,,,,,,,Divers,,0
13951,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,97,,,,,,,Non,,,,,,,,,O7,,0,,,,,,,,,Divers,,0
13952,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Non,,,,,,,,,O11,,0,,,,,,,,,Divers,,0
13953,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Oui,,,,,,,"Palmyra, fraise",,O15,,0,,,,,,,,,Divers,,0
13954,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Oui,,,,,,,"Palmyra, fraise",,O16,,0,,,,,,,,,Divers,,0
13957,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Oui,,,,,,,"Palmyra, banane",,O17,,0,,,,,,,,,Divers,,0
13958,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Oui,,,,,,,"Palmyra, banane",,O18,,0,,,,,,,,,Divers,,0
13959,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,97,,,,,,,Non,,,,,,,,,O19,,0,,,,,,,,,Divers,,0
13960,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Oui,,,,,,,ProCleaner,,O20,,0,,,,,,,,,Divers,,0
13961,,,,,,,,,,,,,,,,,,,,,Vert,,,,,,,,,,,,93,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,0
13962,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,96,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,0
13963,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,99,,,,,,,Non,,,,,,,,,6,,0,,,,,,,,,Divers,,0
13964,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,98,,,,,,,Oui,,,,,,,IndusClean,,13,,0,,,,,,,,,Divers,,0
13965,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,95,,,,,,,Non,,,,,,,,,14,,0,,,,,,,,,Divers,,0
13966,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,97,,,,,,,Oui,,,,,,,IndusClean,,15,,0,,,,,,,,,Divers,,0
13967,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,100,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,0
14005,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
14006,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,OFDT n° 6304,,0,,,,,,,,,Divers,,
14007,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
14014,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22_100435,,0,,,,,,,,,Divers,,
14083,,,,,,,Non,,,,,,,,,,,,,,,Rose,,,Rose,,,,3.32,,Polygonale,,,6.16,,,6.43,,,Oui,,,120,,,,serpent flèche,,1,,,,,,,Aucune,Demi,,,Divers,,
14117,,,,,,,Oui,,,,,,,,,,,,,,,Vert,,,Blanche,,,,,,Autre,,,,,,,,,Oui,,,,,,,KGR 100,,NGFCV,,,,,,,,,,,Divers,,
14119,,,,,,,,,,,,,79.5,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,O4,,0,,,,,,,,,Divers,,
14120,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,O5,,0,,,,,,,,,Divers,,
14152,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6261,,0,,,,,,,,,Divers,,
14153,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6320,,0,,,,,,,,,Divers,,0
14203,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,100,,,,,,,Non,,,,,,,,,AE/1,,0,,,,,,,,,Divers,,0
14239,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
14243,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
14253,9.5,,,,,,,,,,,,,,7.4,,,,,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,10,,0,,,,,,,,,Divers,,
23857,,,,,,,,,,,,,,,,1,,,,,,,,,,,15,,,,,,,,,,,,,Non,,,,,,,,,1-1,,,0,,Morceaux,,,,2,,Divers,,
23858,,,,,,,,,,,,,,,,1,,,,,,,,,,,15,,,,,,,,,,,,,Non,,,,,,,,,1-2,,,0,,Morceaux,,,,2,,Divers,,
23859,,,,,,,,,,,,,,,,1,,,,,,,,,,,15,,,,,,,,,,,,,Non,,,,,,,,,1-3,,,0,,Morceaux,,,,2,,Divers,,
23860,,,,,,,,,,,,,,,,1,,,,,,,,,,,15,,,,,,,,,,,,,Non,,,,,,,,,1-4,,,0,,Morceaux,,,,2,,Divers,,
23861,,,,,,,,,,,,,,,,1,,,,,,,,,,,15,,,,,,,,,,,,,Non,,,,,,,,,1-5,,,0,,Morceaux,,,,2,,Divers,,
23862,,,,,,,,,,,,,,,,,,,25,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
23863,,,,,,,,,,,,,,,,,,,25,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
23864,,,,,,,,,,,,,,,,,,,52,,Blanche,,,,,,,,,,,,,,,,,12,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
23865,,,,,,,,,,,,,,,,,,,52,,Blanche,,,,,,,,,,,,,,,,,12,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
23866,,,,,,,,,,,,,,,,,,,52,,Blanche,,,,,,,,,,,,,,,,,12,,Non,,,,,,,,,3,,0,,,,,,,,,Divers,,
