id,_3_4_methylenedioxyethylamphetamine,abime,acide_benzoique,acide_borique,amidon,aminopyrine,amoxycilline,amphetamine,benzocaine,benzoylecgonine,bicarbonate_de_sodium,bicarbonates,cafeine,cbn,cis_cinnamoylcocaine,cocaine,codeine,couleur,couleur_exterieur,couleur_interieur,creatine,delta9_tetrahydrocannabinol,description_de_l_objet,diltiazem,dimethylterephtalate,diphenydramine,ecgonidine,ecgoninemethylester,epaisseur,forme,glucose,guaifenesine,hauteur,heroine,hydroxyzine,ibuprofene,inositol,isoleucine,lactitol,lactose,largeur,leucine,levamisole,lidocaine,logo,maltose,mannitol,masse,methylecgonidine,nicotine,nom_de_logo,norcocaine,numero_echantillon,ovule,oxycodone,paracetamol,phenacetine,piracetam,presentation,procaine,pv8,saccharose,secabilite_recto,secabilite_verso,sorbitol,talc,taux_cbn,terephtalates,tetracaine,tramadol,trans_cinnamoylcocaine,tropacocaine,type_drogue,uree,valine,visqueux
18122,,,,,,,,,,,,,,,,56,,Blanche,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,creation auto import otaries 23442,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18123,,,,,,,,,,,,,,,,82,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23467,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18124,,,,,,,,,,,,,,,,62,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23440,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18125,,,,,,,,,,,,,,,,75,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23296,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18126,,,,,,,,,,,,,,,,67,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23295,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18127,,,,,,,,,,,,,,,,75,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23236,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18128,,,,,,,,,,,,,13,,,66,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,creation auto import otaries 23294,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18129,,,,,,,,,,,,,15,,,64,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,creation auto import otaries 23293,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18130,,,,,,,,,,,,,,,,76,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23278,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18131,,,,,,,,,,,,,,,,76,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23276,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18134,,,,,,,,,,,,,,,,73,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23532,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18135,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23114,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18136,,,,,,,,,,,,,5,,,69,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23113,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18137,,,,,,,,,,,,,,,,75,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23439,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18138,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23400,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18139,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18140,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18141,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18142,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18143,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18144,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18145,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18146,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18147,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18148,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 23202,,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
18149,,,,,,,,,,,,,0,,,63,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23088,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18150,,,,,,,,,,,,,7,,,71,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,creation auto import otaries 23042,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18151,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 23323,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18152,,,,,,,,,,,,,10,,,65,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,creation auto import otaries 23041,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18153,,,,,,,,,,,,,,,,49,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,creation auto import otaries 22884,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18154,,,,,,,,,,,,,,,,66,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22772,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18155,,,,,,,,,,,,,,,,28,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22833,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18162,,,,,,,,,,,,,,,,47,,Blanche,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,creation auto import otaries 22696,,,,24,,,,,,,,,,,,,,,,Cocaïne,,,
18163,,,,,,,,,,,,,,,,60,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22694,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18164,,,,,,,,,,,,,4,,,63,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22693,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18165,,,,,,,,,,,,,,,,11,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,33,,,,,,,,,creation auto import otaries 22671,,,0,33,,,,,,,,,,,,,,,,Cocaïne,,,
18166,,,,,,,,,,,,,2,,,32,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,creation auto import otaries 23082,,,,45,,,,,,,,,,,,,,,,Cocaïne,,,
18167,,,,,0,,,,,,,,6,,,44,,Blanche,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22668,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18168,,,,,,,,,,,,,,,,82,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22638,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18169,,,,,,,,,,,,,,,,37,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22636,,,,47,,,,,,,,,,,,,,,,Cocaïne,,,
18170,,,,,,,,,,,,,,,,74,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 26714,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18171,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18172,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18173,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18174,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18175,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18176,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18177,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18178,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18179,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18180,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18181,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18182,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18183,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18184,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18185,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18186,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18187,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18188,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18189,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18190,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18191,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18192,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18193,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18194,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18195,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18196,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18197,,,,,,,,,,,,,8,,,39,,Blanche,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,creation auto import otaries 23112,,,,22,,,,,,,,,,,,,,,,Cocaïne,,,
18200,,,,,,,,,,,,,,,,63,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22475,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18201,,,,,,,,,,,,,3,,,65,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,creation auto import otaries 22578,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18202,,,,,,,,,,,,,8,,,69,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,creation auto import otaries 22521,,,,,,,,,,,,0,,,,,,,,Cocaïne,,,
18203,,,,,,,,,,,,,5,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,creation auto import otaries 22465,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18206,,,,,,,,,,,,,,,,68,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22464,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18207,,,,,,,,,,,,,6,,,65,,Blanche,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,creation auto import otaries 24417,,,,6,,,,,0,,,,,,,,,,,Cocaïne,,,
18208,,,,,,,,,,,,,,,,66,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22455,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18209,,,,,,,,,,,,,,,,66,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22455,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18210,,,,,,,,,,,,0,,,,75,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22454,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18211,,,,,,,,,,,,0,,,,75,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22454,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18212,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22342,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18213,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22342,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18214,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22342,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18215,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22342,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18216,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 22342,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18219,,,,,,,,,,,,,7,,,56,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,creation auto import otaries 22077,,,,5,,,,,0,,,,,,,,,,,Cocaïne,,,
18220,,,,,,,,,,,,,,,,69,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22056,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18221,,,,,,,,,,,,,0,,,53,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,creation auto import otaries 22033,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18222,,,,,,,,,,,,,,,,58,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22288,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18223,,,,,,,,,,,,,,,,58,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22288,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18232,,,,,,,,,,,,,,,,62,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21556,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18233,,,,,,,,,,,,,,,,56,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,creation auto import otaries 21555,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18234,,,,,,,,,,,,,5,,,45,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 21328,,,0,16,,,,,,,,,,,,,,,,Cocaïne,,,
18235,,,,,,,,,,,,,3,,,61,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,creation auto import otaries 21307,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18236,,,,,,,,,,,,,,,,61,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21064,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18237,,,,,,,,,,,,,,,,76,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21013,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18238,,,,,,,,,,,,,,,,66,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20982,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18239,,,,,,,,,,,,,0,,,74,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21012,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18240,,,,,,,,,,,,,,,,59,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22086,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18241,,,,,,,,,,,,,,,,53,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20981,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18242,,,,,,,,,,,0,,33,,,37,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creation auto import otaries 20910,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18243,,,,,,,,,,,,,,,,78,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20908,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18244,,,,,,,,,,,,,,,,78,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20908,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18245,,,,,,,,,,,,,,,,50,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20863,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18246,,,,,,,,,,,,,,,,78,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20488,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18247,,,,,,,,,,,,,,,,57,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20402,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18251,,,,,,,,,,,,,1,,,64,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,creation auto import otaries 21557,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18252,,,,,,,,,,,,,,,,61,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21754,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18253,,,,,,,,,,,,,,,,61,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21754,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18254,,,,,,,,,,,,,,,,61,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21754,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18255,,,,,,,,,,,,,,,,61,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21754,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18256,,,,,,,,,,,,,,,,61,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21754,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18259,,,,,,,,,,,,,,,,50,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21861,,,,29,,,,,,,,,,,,,,,,Cocaïne,,,
18260,,,,,,,,,,,,,0,,,49,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21776,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18261,,,,,,,,,,,,,,,,62,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,creation auto import otaries 21775,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18262,,,,,,,,,,,,,,,,66,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21875,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18263,,,,,,,,,,,,,,,,66,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21875,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18264,,,,,,,,,,,,,,,,66,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21875,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18265,,,,,,,,,,,,,32,,,31,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,creation auto import otaries 21856,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18266,,,,,,,,,,,,,2,,,48,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21708,,,12,,,,,,,,,,,,,,,,,Cocaïne,,,
18270,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20656,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18271,,,,,,,,,,,,,,,,37,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 22075,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18272,,,,,,,,,,,,,7,,,36,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 21957,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18273,,,,,,,,,,,,,10,,,56,,Blanche,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,creation auto import otaries 20370,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18276,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20237,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18277,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20089,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18278,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20089,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18279,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20089,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18280,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20089,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18281,,,,,,,,,,,,,,,,73,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20039,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18282,,,,,,,,,,,,,,,,51,,Blanche,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20038,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
18283,,,,,,,,,,,,,19,,,52,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20065,,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
18284,,,,,,,,,,,,,,,,8,,Blanche,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,creation auto import otaries 20025,,,,85,,,,,,,,,,,,,,,,Cocaïne,,,
