id,_3_4_methylene_dioxy_methylamphetamine,acetylcodeine,acetylthebaol,cafeine,clotrimazole,cocaine,couleur,description_de_l_objet,dextromethorphane,griseofulvine,heroine,logo,mannitol,meconine,monoacetylmorphine,morphine,nom_de_logo,noscapine,numero_echantillon,o3_monoacetylmorphine_,o6_monoacetylmorphine,ovule,papaverine,paracetamol,phenacetine,presentation,saccharose,type_drogue
22047,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22048,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22049,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22050,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22051,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22052,,,,28,,,Beige,,,,9,,,,,,,4,creation auto import otaries 24840,,,,,57,,,,Héroïne
22055,,,,28,,,Beige,,,0,10,,,,,,,4,creation auto import otaries 24925,,,,,52,,,,Héroïne
22056,,,,28,,,Beige,,,0,10,,,,,,,4,creation auto import otaries 24925,,,,,52,,,,Héroïne
22057,,,,28,,,Beige,,,0,10,,,,,,,4,creation auto import otaries 24925,,,,,52,,,,Héroïne
22058,,,,28,,,Beige,,,0,10,,,,,,,4,creation auto import otaries 24925,,,,,52,,,,Héroïne
22059,,,,28,,,Beige,,,0,10,,,,,,,4,creation auto import otaries 24925,,,,,52,,,,Héroïne
22060,,,,28,,,Beige,,,0,10,,,,,,,4,creation auto import otaries 24925,,,,,52,,,,Héroïne
22062,,,,30,,,Beige,,,,3,,,,,,,0,creation auto import otaries 24975,,,,,63,,,,Héroïne
22063,,,,30,,,Beige,,,,3,,,,,,,0,creation auto import otaries 24975,,,,,63,,,,Héroïne
22071,,,,8,,,Beige,,,,26,,,,,,,25,creation auto import otaries 25044,,,,,31,,,,Héroïne
22072,,,,8,,,Beige,,,,26,,,,,,,25,creation auto import otaries 25044,,,,,31,,,,Héroïne
22080,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 25216,,,,,53,,,,Héroïne
22081,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 25216,,,,,53,,,,Héroïne
22082,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 25216,,,,,53,,,,Héroïne
22083,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 25216,,,,,53,,,,Héroïne
22084,,,,30,,,Beige,,,,7,,,,,,,5,creation auto import otaries 25217,,,,,54,,,,Héroïne
22085,,,,30,,,Beige,,,,7,,,,,,,5,creation auto import otaries 25217,,,,,54,,,,Héroïne
22091,,,,6,,,Beige,,,0,15,,,,,,,7,creation auto import otaries 25295,,,,,62,,,,Héroïne
22092,,,,6,,,Beige,,,0,15,,,,,,,7,creation auto import otaries 25295,,,,,62,,,,Héroïne
22093,,,,6,,,Beige,,,0,15,,,,,,,7,creation auto import otaries 25295,,,,,62,,,,Héroïne
22094,,,,6,,,Beige,,,0,15,,,,,,,7,creation auto import otaries 25295,,,,,62,,,,Héroïne
22095,,,,6,,,Beige,,,0,15,,,,,,,7,creation auto import otaries 25295,,,,,62,,,,Héroïne
22096,,,,6,,,Beige,,,0,15,,,,,,,7,creation auto import otaries 25295,,,,,62,,,,Héroïne
22101,,,,26,,,Beige,,,,11,,,,,,,4,creation auto import otaries 25468,,,,,49,,,,Héroïne
22102,,,,26,,,Beige,,,,11,,,,,,,4,creation auto import otaries 25468,,,,,49,,,,Héroïne
22103,,,,22,,,Beige,,,,14,,,,,,,9,creation auto import otaries 25469,,,,,44,,,,Héroïne
22104,,,,22,,,Beige,,,,14,,,,,,,9,creation auto import otaries 25469,,,,,44,,,,Héroïne
22110,,,,12,,,Marron,,,,36,,,,,,,19,creation auto import otaries 25639,,,,,12,0,,,Héroïne
22111,,,,12,,,Marron,,,,36,,,,,,,19,creation auto import otaries 25639,,,,,12,0,,,Héroïne
22112,,,,27,,,Marron,,,,10,,,,,,,5,creation auto import otaries 25640,,,,,53,,,,Héroïne
22113,,,,27,,,Marron,,,,10,,,,,,,5,creation auto import otaries 25640,,,,,53,,,,Héroïne
22114,,,,21,,,Marron,,,0,14,,,,,,,10,creation auto import otaries 25644,,,,,38,,,,Héroïne
22115,,,,21,,,Marron,,,0,14,,,,,,,10,creation auto import otaries 25644,,,,,38,,,,Héroïne
22123,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 25971,,,,,46,,,,Héroïne
22124,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 25971,,,,,46,,,,Héroïne
22127,,,,9,,,Beige,,,,10,,,,,,,7,creation auto import otaries 25975,,,,,62,,,,Héroïne
22128,,,,9,,,Beige,,,,10,,,,,,,7,creation auto import otaries 25975,,,,,62,,,,Héroïne
22145,,,,28,,,Beige,,,,13,,,,,,,8,creation auto import otaries 26478,,,,,45,,,,Héroïne
22146,,,,28,,,Beige,,,,13,,,,,,,8,creation auto import otaries 26478,,,,,45,,,,Héroïne
22150,,,,,,,Beige,,,,59,,,,,,,21,creation auto import otaries 26527,,,,,,,,,Héroïne
22151,,,,,,,Beige,,,,59,,,,,,,21,creation auto import otaries 26527,,,,,,,,,Héroïne
22157,,,,26,,,Beige,,,,11,,,,,,,7,creation auto import otaries 26557,,,,,47,,,,Héroïne
22158,,,,26,,,Beige,,,,11,,,,,,,7,creation auto import otaries 26557,,,,,47,,,,Héroïne
22160,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 26692,,,,,48,,,,Héroïne
22161,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 26692,,,,,48,,,,Héroïne
22163,,,,26,,,Beige,,,,15,,,,,,,6,creation auto import otaries 26588,,,,,49,,,,Héroïne
22164,,,,26,,,Beige,,,,15,,,,,,,6,creation auto import otaries 26588,,,,,49,,,,Héroïne
22171,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 26692,,,,,48,,,,Héroïne
22172,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 26692,,,,,48,,,,Héroïne
22173,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 26692,,,,,48,,,,Héroïne
22174,,,,26,,,Beige,,,,13,,,,,,,6,creation auto import otaries 26692,,,,,48,,,,Héroïne
22184,,,,25,,,Beige,,,,11,,,,,,,4,creation auto import otaries 26923,,,,,48,,,,Héroïne
22185,,,,25,,,Beige,,,,11,,,,,,,4,creation auto import otaries 26923,,,,,48,,,,Héroïne
22189,,,,28,,,Beige,,,,6,,,,,,,3,creation auto import otaries 27024,,,,,55,,,,Héroïne
22190,,,,28,,,Beige,,,,6,,,,,,,3,creation auto import otaries 27024,,,,,55,,,,Héroïne
22199,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22200,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22201,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22202,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22203,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22204,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22205,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22206,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22207,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22208,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22209,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22210,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22211,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22212,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22213,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22214,,,,14,,,Beige,,,,11,,,,,,,5,creation auto import otaries 27272,,,,,61,,,,Héroïne
22218,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22219,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22220,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22221,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22222,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22223,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22224,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22225,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22226,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22227,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22228,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22229,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22230,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22231,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22232,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22233,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22234,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22235,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22236,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22237,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22240,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22241,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22242,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22243,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22244,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22245,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22246,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22247,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22248,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22249,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22250,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22251,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22252,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22253,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22254,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22255,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22256,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22257,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22258,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22259,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22260,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22261,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22262,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22263,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 27313,,,,,54,,,,Héroïne
22265,,,,7,,,Marron,,,,38,,,,,,,22,creation auto import otaries 27358,,,,,22,,,,Héroïne
22266,,,,7,,,Marron,,,,38,,,,,,,22,creation auto import otaries 27358,,,,,22,,,,Héroïne
22267,,,,11,,,Beige,,,,33,,,,,,,18,creation auto import otaries 27361,,,,,22,,,,Héroïne
22268,,,,11,,,Beige,,,,33,,,,,,,18,creation auto import otaries 27361,,,,,22,,,,Héroïne
22271,,,,9,,,Beige,,,,8,,,,,,,7,creation auto import otaries 27381,,,,,73,,,,Héroïne
22272,,,,9,,,Beige,,,,8,,,,,,,7,creation auto import otaries 27381,,,,,73,,,,Héroïne
22276,,,,9,,,Beige,,,,8,,,,,,,7,creation auto import otaries 27381,,,,,73,,,,Héroïne
22277,,,,9,,,Beige,,,,8,,,,,,,7,creation auto import otaries 27381,,,,,73,,,,Héroïne
22280,,,,12,,,Beige,,,,13,,,,,,,6,creation auto import otaries 27554,,,,,66,,,,Héroïne
22281,,,,12,,,Beige,,,,13,,,,,,,6,creation auto import otaries 27554,,,,,66,,,,Héroïne
22285,,,,22,,,Beige,,,,11,,,,,,,6,creation auto import otaries 27870,,,,,57,,,,Héroïne
22286,,,,22,,,Beige,,,,11,,,,,,,6,creation auto import otaries 27870,,,,,57,,,,Héroïne
22287,,,,22,,,Beige,,,,11,,,,,,,6,creation auto import otaries 27870,,,,,57,,,,Héroïne
22288,,,,22,,,Beige,,,,11,,,,,,,6,creation auto import otaries 27870,,,,,57,,,,Héroïne
22289,,,,22,,,Beige,,,,11,,,,,,,6,creation auto import otaries 27870,,,,,57,,,,Héroïne
22290,,,,22,,,Beige,,,,11,,,,,,,6,creation auto import otaries 27870,,,,,57,,,,Héroïne
22312,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22313,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22314,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22315,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22316,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22317,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22318,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22319,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22320,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22321,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22322,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22323,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22324,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22325,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22326,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22327,,,,23,,,Beige,,,,14,,,,,,,8,creation auto import otaries 28000,,,,,46,,,,Héroïne
22334,,,,27,,,Beige,,,,12,,,,,,,8,creation auto import otaries 28120,,,,,53,,,,Héroïne
22336,,,,27,,,Beige,,,,12,,,,,,,8,creation auto import otaries 28120,,,,,53,,,,Héroïne
22339,,,,30,,,Beige,,,,7,,,,,,,3,creation auto import otaries 28122,,,,,58,,,,Héroïne
22340,,,,30,,,Beige,,,,7,,,,,,,3,creation auto import otaries 28122,,,,,58,,,,Héroïne
22341,,,,27,,,Beige,,,,15,,,,,,,8,creation auto import otaries 28312,,,,,44,,,,Héroïne
22345,,,,4,,,Beige,,,,41,,,,,,,25,creation auto import otaries 28205,,,,,14,,,,Héroïne
22346,,,,4,,,Beige,,,,41,,,,,,,25,creation auto import otaries 28205,,,,,14,,,,Héroïne
22347,,,,27,,,Beige,,,,15,,,,,,,8,creation auto import otaries 28312,,,,,44,,,,Héroïne
22353,,,,3,,,Beige,,,,45,,,,,,,23,creation auto import otaries 28353,,,,,6,,,,Héroïne
22354,,,,3,,,Beige,,,,45,,,,,,,23,creation auto import otaries 28353,,,,,6,,,,Héroïne
22357,,,,27,,,Beige,,,,6,,,,,,,0,creation auto import otaries 28413,,,,,57,,,,Héroïne
22358,,,,27,,,Beige,,,,6,,,,,,,0,creation auto import otaries 28413,,,,,57,,,,Héroïne
22362,,,,5,,,Marron,,,,35,,,,,,,11,creation auto import otaries 28411,,,,,25,,,,Héroïne
22363,,,,5,,,Marron,,,,35,,,,,,,11,creation auto import otaries 28411,,,,,25,,,,Héroïne
22364,,,,22,,,Beige,,,,11,,,,,,,6,creation auto import otaries 28414,,,,,45,,,,Héroïne
22365,,,,22,,,Beige,,,,11,,,,,,,6,creation auto import otaries 28414,,,,,45,,,,Héroïne
22366,,,,28,,,Beige,,,,6,,,,,,,0,creation auto import otaries 28415,,,,,58,,,,Héroïne
22367,,,,28,,,Beige,,,,6,,,,,,,0,creation auto import otaries 28415,,,,,58,,,,Héroïne
22371,,,,25,,,Beige,,,,8,,,,,,,5,creation auto import otaries 28428,,,,,49,,,,Héroïne
22372,,,,25,,,Beige,,,,8,,,,,,,5,creation auto import otaries 28428,,,,,49,,,,Héroïne
22379,,,,25,,,Beige,,,,13,,,,,,,4,creation auto import otaries 28561,,,,,49,,,,Héroïne
22380,,,,25,,,Beige,,,,13,,,,,,,4,creation auto import otaries 28561,,,,,49,,,,Héroïne
22384,,,,22,,,Beige,,,,12,,,,,,,6,creation auto import otaries 28682,,,,,53,,,,Héroïne
22385,,,,22,,,Beige,,,,12,,,,,,,6,creation auto import otaries 28682,,,,,53,,,,Héroïne
22390,,,,27,,,Beige,,,,17,,,,,,,7,creation auto import otaries 28974,,,,,40,,,,Héroïne
22391,,,,27,,,Beige,,,,17,,,,,,,7,creation auto import otaries 28974,,,,,40,,,,Héroïne
22394,,,,25,,,Beige,,,0,7,,,,,,,4,creation auto import otaries 29009,,,,,53,,,,Héroïne
22395,,,,25,,,Beige,,,0,7,,,,,,,4,creation auto import otaries 29009,,,,,53,,,,Héroïne
22397,,,,14,,,Beige,,,,9,,,,,,,6,creation auto import otaries 29034,,,,,64,,,,Héroïne
22398,,,,14,,,Beige,,,,9,,,,,,,6,creation auto import otaries 29034,,,,,64,,,,Héroïne
22407,,,,10,,,Marron,,,0,18,,,,,,,29,creation auto import otaries 29310,,,,,14,,,,Héroïne
22408,,,,10,,,Marron,,,0,18,,,,,,,29,creation auto import otaries 29310,,,,,14,,,,Héroïne
22410,,,,17,,,Beige,,,,12,,,,,,,7,creation auto import otaries 29379,,,,,43,,,,Héroïne
22411,,,,17,,,Beige,,,,12,,,,,,,7,creation auto import otaries 29379,,,,,43,,,,Héroïne
22414,,,,34,,,Beige,,,,6,,,,,,,0,creation auto import otaries 29417,,,,,47,,,,Héroïne
22415,,,,34,,,Beige,,,,6,,,,,,,0,creation auto import otaries 29417,,,,,47,,,,Héroïne
22418,,,,14,,,Beige,,,,12,,,,,,,0,creation auto import otaries 29510,,,,,55,,,,Héroïne
22419,,,,14,,,Beige,,,,12,,,,,,,0,creation auto import otaries 29510,,,,,55,,,,Héroïne
22443,,,,28,,,Marron,,0,0,6,,0,,,,,4,creation auto import otaries 30103,,,,,51,,,,Héroïne
22444,,,,28,,,Marron,,0,0,6,,0,,,,,4,creation auto import otaries 30103,,,,,51,,,,Héroïne
22446,,,,25,,,Marron,,,,12,,,,,,,5,creation auto import otaries 30104,,,,,48,,,,Héroïne
22447,,,,25,,,Marron,,,,12,,,,,,,5,creation auto import otaries 30104,,,,,48,,,,Héroïne
22458,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 30482,,,,,46,,,,Héroïne
22459,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 30482,,,,,46,,,,Héroïne
22460,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 30482,,,,,46,,,,Héroïne
22461,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 30482,,,,,46,,,,Héroïne
22462,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 30482,,,,,46,,,,Héroïne
22463,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 30482,,,,,46,,,,Héroïne
22464,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 30482,,,,,46,,,,Héroïne
22465,,,,23,,,Beige,,,,16,,,,,,,6,creation auto import otaries 30482,,,,,46,,,,Héroïne
22485,,,,,,,Marron,,,,48,,,,,,,20,creation auto import otaries 30808,,,,,,,,,Héroïne
22486,,,,,,,Marron,,,,48,,,,,,,20,creation auto import otaries 30808,,,,,,,,,Héroïne
22487,,,,,,,Marron,,,,48,,,,,,,20,creation auto import otaries 30808,,,,,,,,,Héroïne
22488,,,,,,,Marron,,,,48,,,,,,,20,creation auto import otaries 30808,,,,,,,,,Héroïne
22493,,,,26,,,Beige,,,,15,,,,,,,6,creation auto import otaries 30957,,,,,41,,,,Héroïne
22494,,,,26,,,Beige,,,,15,,,,,,,6,creation auto import otaries 30957,,,,,41,,,,Héroïne
22506,,,,27,,,Beige,,,,9,,,,,,,4,creation auto import otaries 31180,,,,,51,,,,Héroïne
22507,,,,27,,,Beige,,,,9,,,,,,,4,creation auto import otaries 31180,,,,,51,,,,Héroïne
22508,,,,,,,Beige,,,,53,,,,,,,23,creation auto import otaries 31179,,,,,,,,,Héroïne
22509,,,,,,,Beige,,,,53,,,,,,,23,creation auto import otaries 31179,,,,,,,,,Héroïne
22514,,,,0,,,Marron,,,,46,,,,,,,21,creation auto import otaries 31305,,,,,0,,,,Héroïne
22515,,,,0,,,Marron,,,,46,,,,,,,21,creation auto import otaries 31305,,,,,0,,,,Héroïne
22517,,,,30,,,Beige,,,,9,,,,,,,4,creation auto import otaries 31327,,,,,44,,,,Héroïne
22518,,,,30,,,Beige,,,,9,,,,,,,4,creation auto import otaries 31327,,,,,44,,,,Héroïne
22522,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22523,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22524,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22525,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22526,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22527,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22528,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22529,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22530,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22531,,,,23,,,Beige,,,,17,,,,,,,6,creation auto import otaries 31603,,,,,44,,,,Héroïne
22537,,,,26,,,Beige,,,,12,,,,,,,8,creation auto import otaries 31788,,,,,44,,,,Héroïne
22538,,,,26,,,Beige,,,,12,,,,,,,8,creation auto import otaries 31788,,,,,44,,,,Héroïne
22542,,,,0,,,Marron,,,,54,,,,,,,19,creation auto import otaries 31899,,,,,3,,,,Héroïne
22543,,,,0,,,Marron,,,,54,,,,,,,19,creation auto import otaries 31899,,,,,3,,,,Héroïne
22549,,,,27,,,Beige,,,,12,,,,,,,5,creation auto import otaries 32054,,,,,52,,,,Héroïne
22550,,,,27,,,Beige,,,,12,,,,,,,5,creation auto import otaries 32054,,,,,52,,,,Héroïne
22553,,,,,,,Beige,,,,44,,,,,,,33,creation auto import otaries 32090,,,,,,,,,Héroïne
22554,,,,,,,Beige,,,,44,,,,,,,33,creation auto import otaries 32090,,,,,,,,,Héroïne
22558,,,,26,,,Beige,,,,13,,,,,,,5,creation auto import otaries 32159,,,,,50,,,,Héroïne
22559,,,,26,,,Beige,,,,13,,,,,,,5,creation auto import otaries 32159,,,,,50,,,,Héroïne
22561,,,,46,,,Beige,,,,14,,,,,,,11,creation auto import otaries 32147,,,,,24,,,,Héroïne
22562,,,,46,,,Beige,,,,14,,,,,,,11,creation auto import otaries 32147,,,,,24,,,,Héroïne
22566,,,,26,,,Marron,,,,6,,,,,,,5,creation auto import otaries 32182,,,,,54,,,,Héroïne
22567,,,,26,,,Marron,,,,6,,,,,,,5,creation auto import otaries 32182,,,,,54,,,,Héroïne
22577,,,,25,,,Beige,,,,16,,,,,,,7,creation auto import otaries 32428,,,,,38,,,,Héroïne
22578,,,,25,,,Beige,,,,16,,,,,,,7,creation auto import otaries 32428,,,,,38,,,,Héroïne
22581,,,,20,,,Beige,,,,12,,,,,,,6,creation auto import otaries 32585,,,,,51,,,,Héroïne
22582,,,,20,,,Beige,,,,12,,,,,,,6,creation auto import otaries 32585,,,,,51,,,,Héroïne
22583,,,,26,,,Beige,,,,13,,,,,,,4,creation auto import otaries 32593,,,,,51,,,,Héroïne
22584,,,,26,,,Beige,,,,13,,,,,,,4,creation auto import otaries 32593,,,,,51,,,,Héroïne
22586,,,,29,,,Beige,,,,14,,,,,,,6,creation auto import otaries 32609,,,,,45,,,,Héroïne
22587,,,,29,,,Beige,,,,14,,,,,,,6,creation auto import otaries 32609,,,,,45,,,,Héroïne
22605,,,,27,,,Beige,,,,8,,,,,,,4,creation auto import otaries 33054,,,,,51,,,,Héroïne
22606,,,,27,,,Beige,,,,8,,,,,,,4,creation auto import otaries 33054,,,,,51,,,,Héroïne
22612,,,,31,,,Beige,,,,11,,,,,,,5,creation auto import otaries 33148,,,,,47,,,,Héroïne
22613,,,,31,,,Beige,,,,11,,,,,,,5,creation auto import otaries 33148,,,,,47,,,,Héroïne
22614,,,,31,,,Beige,,,,11,,,,,,,5,creation auto import otaries 33148,,,,,47,,,,Héroïne
22615,,,,31,,,Beige,,,,11,,,,,,,5,creation auto import otaries 33148,,,,,47,,,,Héroïne
22620,,,,22,,,Marron,,,,17,,,,,,,7,creation auto import otaries 33189,,,,,46,,,,Héroïne
