id,abime,cannabidiol,cannabinol,couleur,delta9_tetrahydrocannabinol,epaisseur,etiquette,hauteur,largeur,longueur,masse,presentation,taux_cbd,taux_cbn,visqueux
10955,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
10956,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
10957,False,0,0,,32,0,False,0,0,0,0,Morceaux,2,1,False
10958,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
10959,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
10960,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
10961,False,0,0,,32,0,False,0,0,0,0,Morceaux,2,1,False
10962,False,0,0,,32,0,False,0,0,0,0,Morceaux,2,1,False
10963,False,0,0,,21.7,0,True,0,0,0,0,Morceaux,2.2,1.1,False
10964,False,0,0,,30,30,True,0,56,80,96.7,Plaquette,2.2,0,False
10983,False,0,0,,0.5,0,False,0,0,0,0,Morceaux,15.8,0,False
10984,False,0,0,,0.5,0,False,0,0,0,0,Morceaux,15.8,0,False
10985,False,0,0,,23.7,0,False,0,0,0,0,Morceaux,1.7,2.1,False
10986,False,0,0,,23.7,0,False,0,0,0,0,Morceaux,1.7,2.1,False
10987,False,0,0,,7.1,0,False,0,0,0,0,Sommités,0,0,False
10988,False,0,0,,1.1,0,False,0,0,0,0,Sommités,0,0,False
10989,False,0,0,,3,0,False,0,0,0,0,Sommités,5.4,0,False
10990,False,0,0,,9.1,0,False,0,0,0,0,Morceaux,2.1,6.3,False
10991,False,0,0,,3.7,0,False,0,0,0,0,Sommités,0,0,False
10992,False,0,0,,1.5,0,False,0,0,0,0,Sommités,2.4,0,False
10993,False,0,0,,0,0,False,0,0,0,0,Sommités,0,0,False
10994,False,0,0,,2.4,0,False,0,0,0,0,Sommités,4.1,0,False
10995,False,0,0,,0.4,0,False,0,0,0,0,Sommités,10.9,0,False
10996,False,0,0,,0,0,False,0,0,0,0,Morceaux,1.5,1.9,False
10997,False,0,0,,0.5,0,False,0,0,0,0,Morceaux,2.5,3.7,False
10998,False,0,0,,4.5,0,False,0,0,0,0,Sommités,0,2.7,False
11008,False,0,0,,7,23,True,0,53,97,101,Plaquette,2,2,False
11009,False,0,0,,7,23,True,0,53,97,101,Plaquette,2,2,False
11010,False,0,0,,7,23,True,0,53,97,101,Plaquette,2,2,False
11011,False,0,0,,7,23,True,0,53,97,101,Plaquette,2,2,False
11012,False,0,0,,13,0,False,0,0,0,0,Sommités,4.5,0,False
11013,False,0,0,,0.4,0,False,0,0,0,0,Sommités,9.5,0,False
11014,False,0,0,,0.4,0,False,0,0,0,0,Sommités,9.5,0,False
11015,False,0,0,,1.5,0,False,0,0,0,0,Sommités,0,0.1,False
11016,False,0,0,,30.5,0,False,0,0,0,0,Morceaux,1.9,0.9,False
11017,False,0,0,,30.5,0,False,0,0,0,0,Morceaux,1.9,0.9,False
11018,False,0,0,,14.4,0,False,0,0,0,0,Sommités,0,0.1,False
11019,False,0,0,,0.2,0,False,0,0,0,0,Morceaux,15.8,0.4,False
11021,False,0,0,,0.2,0,False,0,0,0,0,Morceaux,10.6,0,False
11022,False,0,0,,0.3,0,False,0,0,0,0,Morceaux,16.8,0.1,False
11023,False,0,0,,0.1,0,False,0,0,0,0,Sommités,3.7,0,False
11024,False,0,0,,0.2,0,False,0,0,0,0,Sommités,4.3,0,False
11025,False,0,0,,0.3,0,False,0,0,0,0,Morceaux,0,0,False
11026,False,0,0,,0,0,False,0,0,0,0,Sommités,2.1,0,False
11027,False,0,0,,0.5,0,False,0,0,0,0,Débris végétaux,10.3,0,False
11028,False,0,0,,0.6,0,False,0,0,0,0,Sommités,14.7,0.1,False
11039,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
11040,False,0,0,,31,0,False,0,0,0,0,Morceaux,1,0,False
11041,False,0,0,,30,0,False,0,0,0,0,Morceaux,0,0,False
11042,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
11045,False,0,0,,29,0,False,0,0,0,0,Morceaux,0,0,False
11047,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
11048,False,0,0,,30,0,False,0,0,0,0,Morceaux,1,0,False
11059,False,0,0,,29.2,0,True,0,0,0,48.2,Plaquette,1.7,1.7,False
11064,False,0,0,,20.4,26,False,0,56,0,76.4,Plaquette,1.2,3.6,False
11065,False,0,0,,12.3,0,False,0,0,0,0,Morceaux,1.1,2.9,False
11080,False,0,0,,16.6,0,False,0,0,0,0,Sommités,0,0,False
11084,False,0,0,,16.5,0,False,0,0,0,0,Sommités,0,0,False
11085,False,0,0,,33,0,True,0,0,0,0,Morceaux,1.9,1.2,False
11086,False,0,0,,33,0,True,0,0,0,0,Morceaux,1.9,1.2,False
11087,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11088,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11089,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11090,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11091,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11092,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11093,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11094,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11095,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11096,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11101,False,0,0,,12.2,0,False,0,0,0,0,Sommités,0,0,False
11102,False,0,0,,28.9,0,False,0,0,0,0,Morceaux,1.5,1.1,False
11104,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
11106,False,0,0,,6,0,False,0,0,0,0,Débris végétaux,0,0,False
11117,False,0,0,,0.8,0,False,0,0,0,0,Débris végétaux,16.9,0,False
11121,False,0,0,,2.4,0,False,0,0,0,0,Sommités,0,0,False
11122,False,0,0,,1.1,0,False,0,0,0,0,Plantes,0,0,False
11132,False,0,0,,14.3,0,False,0,0,0,0,Sommités,0,0,False
11133,False,0,0,,19.7,0,False,0,0,0,0,Sommités,0,0,False
11139,False,0,0,,16.8,0,False,0,0,0,0,Sommités,0,0,False
11140,False,0,0,,16.8,0,False,0,0,0,0,Sommités,0,0,False
11141,False,0,0,,16.8,0,False,0,0,0,0,Sommités,0,0,False
11142,False,0,0,,0.8,0,False,0,0,0,0,Sommités,16.8,0,False
11143,False,0,0,,0.7,0,False,0,0,0,0,Morceaux,19.8,0,False
11144,False,0,0,,13.8,0,False,0,0,0,0,Sommités,0,0,False
11145,False,0,0,,27.2,23,False,0,57,110,97.4,Plaquette,1.2,1.1,False
11146,False,0,0,,8.7,0,False,0,0,0,0,Sommités,0,0,False
11147,False,0,0,,11.5,0,False,0,0,0,0,Sommités,0,0,False
11148,False,0,0,,20.9,0,False,0,0,0,0,Morceaux,1.5,1.4,False
11149,False,0,0,,14,0,False,0,0,0,0,Débris végétaux,0,0,False
11150,False,0,0,,14,0,False,0,0,0,0,Débris végétaux,0,0,False
11151,False,0,0,,14,0,False,0,0,0,0,Débris végétaux,0,0,False
11152,False,0,0,,14,0,False,0,0,0,0,Débris végétaux,0,0,False
11153,False,0,0,,14,0,False,0,0,0,0,Débris végétaux,0,0,False
11154,False,0,0,,14,0,False,0,0,0,0,Débris végétaux,0,0,False
11155,False,0,0,,16,0,False,0,0,0,0,Débris végétaux,0,0,False
11156,False,0,0,,16,0,False,0,0,0,0,Débris végétaux,0,0,False
11157,False,0,0,,16,0,False,0,0,0,0,Débris végétaux,0,0,False
11160,False,0,0,,15,0,False,0,0,0,0,Débris végétaux,0,0,False
11161,False,0,0,,15,0,False,0,0,0,0,Débris végétaux,0,0,False
11162,False,0,0,,15,0,False,0,0,0,0,Débris végétaux,0,0,False
11164,False,0,0,,12,0,False,0,0,0,0,Débris végétaux,0,0,False
11165,False,0,0,,12,0,False,0,0,0,0,Débris végétaux,0,0,False
11166,False,0,0,,12,0,False,0,0,0,0,Débris végétaux,0,0,False
11167,False,0,0,,17,0,False,0,0,0,0,Débris végétaux,0,0,False
11168,False,0,0,,17,0,False,0,0,0,0,Débris végétaux,0,0,False
11169,False,0,0,,17,0,False,0,0,0,0,Débris végétaux,0,0,False
11170,False,0,0,,11,0,False,0,0,0,0,Débris végétaux,0,0,False
11171,False,0,0,,11,0,False,0,0,0,0,Débris végétaux,0,0,False
11172,False,0,0,,11,0,False,0,0,0,0,Débris végétaux,0,0,False
11173,False,0,0,,20,0,False,0,0,0,0,Débris végétaux,0,0,False
11174,False,0,0,,20,0,False,0,0,0,0,Débris végétaux,0,0,False
11175,False,0,0,,20,0,False,0,0,0,0,Débris végétaux,0,0,False
11176,False,0,0,,16,0,False,0,0,0,0,Débris végétaux,0,0,False
11177,False,0,0,,16,0,False,0,0,0,0,Débris végétaux,0,0,False
11178,False,0,0,,16,0,False,0,0,0,0,Débris végétaux,0,0,False
11179,False,0,0,,27.7,25,True,0,60,98,99.3,Plaquette,1.4,0,False
11180,False,0,0,,27.7,25,True,0,60,98,99.3,Plaquette,1.4,0,False
11181,False,0,0,,27.7,25,True,0,60,98,99.3,Plaquette,1.4,0,False
11183,False,0,0,,31.6,0,False,0,0,0,0,Morceaux,1.4,0,False
11184,False,0,0,,11.5,0,False,0,0,0,0,Sommités,0,0,False
11192,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
11193,False,0,0,,31,0,False,0,0,0,0,Morceaux,1.6,0.7,False
11194,False,0,0,,11.4,0,False,0,0,0,0,Sommités,0,0,False
11195,False,0,0,,11.4,0,False,0,0,0,0,Sommités,0,0,False
11196,False,0,0,,15.9,0,False,0,0,0,0,Sommités,0,0,False
11197,False,0,0,,17.2,0,False,0,0,0,0,Sommités,0,0,False
11198,False,0,0,,17.2,0,False,0,0,0,0,Sommités,0,0,False
11205,False,0,0,,32.7,0,False,0,0,0,0,Morceaux,1.4,1.8,False
11206,False,0,0,,32.7,0,False,0,0,0,0,Morceaux,1.4,1.8,False
11207,False,0,0,,9.1,0,False,0,0,0,0,Sommités,0,0,False
11208,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11209,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11210,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11211,False,0,0,,9.1,0,False,0,0,0,0,Sommités,0,0,False
11212,False,0,0,,5.1,0,False,0,0,0,0,Sommités,0,0,False
11213,False,0,0,,5.1,0,False,0,0,0,0,Sommités,0,0,False
11214,False,0,0,,14.7,0,False,0,0,0,0,Sommités,0,0,False
11215,False,0,0,,14.7,0,False,0,0,0,0,Sommités,0,0,False
11216,False,0,0,,9.4,0,False,0,0,0,0,Sommités,0,0,False
11217,False,0,0,,29,23,True,0,58,107,99.49,Plaquette,1,0,False
11218,False,0,0,,2,0,False,0,0,0,0,Plantes,0,0,False
11219,False,0,0,,3,0,False,0,0,0,0,Débris végétaux,0,0,False
11220,False,0,0,,7,0,False,0,0,0,0,Débris végétaux,0,0,False
11221,False,0,0,,13,0,False,0,0,0,0,Plantes,0,0,False
11222,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
11223,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
11224,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
11225,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
11226,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
11227,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
11228,False,0,0,,30,0,False,0,0,0,0,Morceaux,1.2,1.9,False
11229,False,0,0,,35,0,False,0,0,0,0,Morceaux,1.3,1.4,False
11230,False,0,0,,35,0,False,0,0,0,0,Morceaux,1.3,1.4,False
11231,False,0,0,,35,0,False,0,0,0,0,Morceaux,1.3,1.4,False
11232,False,0,0,,35,0,False,0,0,0,0,Morceaux,1.3,1.4,False
11234,False,0,0,,32,0,False,0,0,0,0,Morceaux,1.5,2,False
11249,False,0,0,,29.8,27,True,0,51,103,98.2,Plaquette,1.6,1,False
11250,False,0,0,,29.8,27,True,0,51,103,98.2,Plaquette,1.6,1,False
11251,False,0,0,,29.8,27,True,0,51,103,98.2,Plaquette,1.6,1,False
11256,False,0,0,,28.2,0,False,0,0,0,0,Morceaux,1.2,2.2,False
11257,False,0,0,,28.2,0,False,0,0,0,0,Morceaux,1.2,2.2,False
11258,False,0,0,,28.2,0,False,0,0,0,0,Morceaux,1.2,2.2,False
11259,False,0,0,,28.2,0,False,0,0,0,0,Morceaux,1.2,2.2,False
11260,False,0,0,,30.9,0,False,0,0,0,0,Morceaux,1.7,1.6,False
11261,False,0,0,,30.9,0,False,0,0,0,0,Morceaux,1.7,1.6,False
11264,False,0,0,,28,0,True,0,0,0,0,Morceaux,1.6,2.4,False
11265,False,0,0,,38.3,0,True,0,0,0,0,Morceaux,0,2.3,False
11273,False,0,0,,33,20.6,True,0,60.3,87.9,93.51,Plaquette,1.1,2.9,False
11274,False,0,0,,21,19.5,True,0,49.1,104.4,94.2,Plaquette,1.5,4.4,False
11275,False,0,0,,19,25.3,True,0,51.9,106.5,93.93,Plaquette,0.8,5,False
11276,False,0,0,,18,24.3,True,0,51.6,86.8,95.12,Plaquette,1.6,1.8,False
11277,False,0,0,,23,20.1,True,0,58.2,104.9,94.43,Plaquette,2.8,2.1,False
11278,False,0,0,,18,24.7,True,0,56.6,105.7,95.74,Plaquette,1.2,2.6,False
11279,False,0,0,,28,19.5,True,0,49.1,104.4,94.2,Plaquette,1.7,2.5,False
11280,False,0,0,,17,24,True,0,55.2,98.3,97.19,Plaquette,1.6,2.5,False
11281,False,0,0,,22,27.6,True,0,56.74,94.6,97.98,Plaquette,1.4,2.1,False
11282,False,0,0,,15,19.4,True,0,58,108.5,95.16,Plaquette,1.6,2.7,False
11283,False,0,0,,9,23.4,True,0,57.7,89.6,96.07,Plaquette,0.8,2,False
11284,False,0,0,,28,19.1,True,0,49.6,104.1,93.55,Plaquette,1.5,2.4,False
11285,False,0,0,,22,22,True,0,60.6,97.8,95.14,Plaquette,2.1,3.3,False
11286,False,0,0,,5,19,True,0,56.4,96.6,88.87,Plaquette,1.4,8.9,False
11287,False,0,0,,34.2,0,False,0,0,0,0,Morceaux,0,0,False
11288,False,0,0,,34.2,0,False,0,0,0,0,Morceaux,0,0,False
11289,False,0,0,,34.2,0,False,0,0,0,0,Morceaux,0,0,False
11290,False,0,0,,16.8,22,True,0,55,99,95,Plaquette,1.3,2.6,False
11291,False,0,0,,16.8,22,True,0,55,99,95,Plaquette,1.3,2.6,False
11292,False,0,0,,25,23,True,0,56,0,57.3,Plaquette,2.8,2.8,False
11293,False,0,0,,16.7,0,False,0,0,0,0,Morceaux,1.2,2.5,False
11294,False,0,0,,16.7,0,False,0,0,0,0,Morceaux,1.2,2.5,False
11315,False,0,0,,28.3,23,True,0,57,0,49.7,Plaquette,1.2,1.7,False
11316,False,0,0,,8.7,0,False,0,0,0,0,Morceaux,1.8,3.3,False
11329,False,0,0,,9.1,0,False,0,0,0,0,Morceaux,6.6,1.7,False
11341,False,0,0,,8.9,0,False,0,0,0,0,Morceaux,7,2,False
11344,False,0,0,,11.4,0,False,0,0,0,0,Morceaux,7.7,1.8,False
11345,False,0,0,,11.4,0,False,0,0,0,0,Morceaux,7.7,1.7,False
11348,False,0,0,,11.6,0,False,0,0,0,0,Morceaux,6.4,2.1,False
11349,False,0,0,,10.5,0,False,0,0,0,0,Morceaux,6.5,2.7,False
11391,False,0,0,,37,25.9,True,0,55.8,101.3,95.8,Plaquette,1.8,0.4,False
11392,False,0,0,,37,25.9,True,0,55.8,101.3,95.8,Plaquette,1.8,0.4,False
11393,False,0,0,,37,25.9,True,0,55.8,101.3,95.8,Plaquette,1.8,0.4,False
11394,False,0,0,,37,25.9,True,0,55.8,101.3,95.8,Plaquette,1.8,0.4,False
11395,False,0,0,,39,26.7,True,0,58.1,99.6,96.9,Plaquette,1.1,0.5,False
11396,False,0,0,,39,26.7,True,0,58.1,99.6,96.9,Plaquette,1.1,0.5,False
11397,False,0,0,,39,26.7,True,0,58.1,99.6,96.9,Plaquette,1.1,0.5,False
11398,False,0,0,,39,26.7,True,0,58.1,99.6,96.9,Plaquette,1.1,0.5,False
11399,False,0,0,,39,26.1,True,0,57.2,102.5,97.1,Plaquette,1.2,0.4,False
11400,False,0,0,,31,26.2,True,0,56.2,107.3,97.1,Plaquette,1.5,0.3,False
11401,False,0,0,,16.2,22,True,0,60,95,94,Plaquette,1.6,1.4,False
11402,False,0,0,,17.8,0,False,0,0,0,0,Sommités,0,0,False
11404,False,0,0,,20.3,23,True,0,55,106,97.8,Plaquette,1.7,1.5,False
11405,False,0,0,,30.5,27,True,0,51,101,101,Plaquette,1.5,0,False
11408,False,0,0,,28,0,False,0,0,0,0,Morceaux,1,1,False
11409,False,0,0,,28,0,False,0,0,0,0,Morceaux,1,1,False
11410,False,0,0,,28,0,False,0,0,0,0,Morceaux,1,1,False
11411,False,0,0,,28,0,True,0,0,0,0,Morceaux,1,1,False
11412,False,0,0,,28,0,True,0,0,0,0,Morceaux,1,1,False
11413,False,0,0,,28,0,True,0,0,0,0,Morceaux,1,1,False
11419,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11420,False,0,0,,11,0,False,0,0,0,0,Sommités,1,0,False
11421,False,0,0,,11,0,False,0,0,0,0,Sommités,0,0,False
11422,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11423,False,0,0,,30,0,True,0,0,0,0,Morceaux,2,1,False
11424,False,0,0,,24,0,False,0,0,0,0,Morceaux,3,2,False
11425,False,0,0,,24,0,False,0,0,0,0,Morceaux,3,2,False
11426,False,0,0,,24,0,False,0,0,0,0,Morceaux,3,2,False
11427,False,0,0,,34,0,True,0,0,0,0,Morceaux,1,1,False
11428,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
11429,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
11430,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
11431,False,0,0,,29,0,True,0,0,0,0,Morceaux,1,2,False
11432,False,0,0,,15,20,True,0,60,95,90.9,Plaquette,2,2,False
11433,False,0,0,,15,20,True,0,60,95,90.9,Plaquette,2,2,False
11434,False,0,0,,6,20,True,0,55,100,99.9,Plaquette,2,2,False
11441,False,0,0,,19,0,False,0,0,0,0,Morceaux,1,2,False
11442,False,0,0,,19,0,False,0,0,0,0,Morceaux,1,2,False
11443,False,0,0,,19,0,False,0,0,0,0,Morceaux,1,2,False
11461,False,0,0,,41.3,27,True,0,47,92,97.8,Plaquette,0,0,False
11462,False,0,0,,11.3,0,False,0,0,0,0,Sommités,0,0,False
11475,False,0,0,,31.8,27,True,0,55,97,96.2,Plaquette,1.3,1.4,False
11476,False,0,0,,31.8,27,True,0,55,97,96.2,Plaquette,1.3,1.4,False
11477,False,0,43,,0,0,False,0,0,0,0,Morceaux,0,0,False
11482,False,0,0,,31.1,25,True,0,51,99,101.2,Plaquette,1.5,0,False
11483,False,0,0,,28.1,26,True,0,58,0,46.9,Plaquette,1.6,1.3,False
11484,False,0,0,,27.3,23,True,0,63,0,47.2,Plaquette,1.9,1.2,False
11485,False,0,0,,30.3,22,True,0,57,0,0,Plaquette,1.2,2,False
11486,False,0,0,,30.3,22,True,0,57,0,0,Plaquette,1.2,2,False
11487,False,0,0,,10,0,False,0,0,0,0,Sommités,0,0,False
11489,False,0,0,,17.7,0,False,0,0,0,0,Sommités,0,0,False
11490,False,0,0,,31.5,0,True,0,0,0,0,Morceaux,1.6,1.6,False
11491,False,0,0,,32,0,True,0,0,0,0,Morceaux,1.7,1.6,False
11492,False,0,0,,31.3,0,False,0,0,0,0,Morceaux,1.5,1.5,False
11511,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12.8,0,False
11512,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12.8,0,False
11513,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12.8,0,False
11514,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12.8,0,False
11515,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12.8,0,False
11516,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12.8,0,False
11518,False,0,0,,28,0,False,0,0,0,0,Morceaux,1.2,2,False
11519,False,0,0,,44.3,20,True,0,0,52,0,Ovule,1.1,0,False
11520,False,0,0,,31.2,20,True,0,49,102,93.1,Plaquette,0,3.7,False
11521,False,0,0,,31.9,0,False,0,0,0,0,Morceaux,1.5,0,False
11522,False,0,0,,10.7,0,False,0,0,0,0,Sommités,5.5,0,False
11523,False,0,0,,31.3,0,False,0,0,0,0,Autre,0,3.7,False
11524,False,0,0,,37.4,0,False,0,0,0,0,Morceaux,1.1,3.7,False
11529,False,0,0,,30.2,32,True,0,51,83,93.5,Plaquette,2.1,1.5,False
11530,False,0,0,,30.2,32,True,0,51,83,93.5,Plaquette,2.1,1.5,False
11531,False,0,0,,30.2,32,True,0,51,83,93.5,Plaquette,2.1,1.5,False
11549,False,0,0,,31.1,0,False,0,0,0,0,Morceaux,1.6,1.5,False
11550,False,0,0,,24.4,0,False,0,0,0,0,Morceaux,1.8,2.5,False
11551,False,0,0,,31.4,0,False,0,0,0,0,Morceaux,1.5,2.1,False
11552,False,0,0,,31.4,0,False,0,0,0,0,Morceaux,1.5,2.1,False
11555,False,0,0,,27.4,19,True,0,42,80,46.4,Plaquette,0,2.2,False
11556,False,0,0,,44.1,16,True,0,0,49,0,Ovule,1.3,0,False
11559,False,0,0,,32,0,False,0,0,0,0,Morceaux,1.8,0.9,False
11560,False,0,0,,15.2,0,False,0,0,0,0,Sommités,0,0.1,False
11561,False,0,0,,14.9,0,False,0,0,0,0,Sommités,0,0.1,False
11562,False,0,0,,0.5,0,False,0,0,0,0,Sommités,10.9,0,False
11565,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
11566,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
11567,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
11568,False,0,0,,0.8,0,False,0,0,0,0,Morceaux,18.6,0,False
11569,False,0,0,,0.4,0,False,0,0,0,0,Sommités,6.6,0,False
11570,False,0,0,,0.2,0,False,0,0,0,0,Débris végétaux,4.5,0,False
11571,False,0,0,,0.1,0,False,0,0,0,0,Sommités,2.1,0,False
11572,False,0,0,,0.1,0,False,0,0,0,0,Sommités,2.1,0,False
11573,False,0,0,,0.1,0,False,0,0,0,0,Sommités,2.1,0,False
11574,False,0,0,,0.3,0,False,0,0,0,0,Sommités,6.6,0,False
11575,False,0,0,,0.3,0,False,0,0,0,0,Sommités,6.6,0,False
11576,False,0,0,,0.3,0,False,0,0,0,0,Sommités,6.6,0,False
11577,False,0,0,,0.3,0,False,0,0,0,0,Sommités,6.6,0,False
11578,False,0,0,,0.3,0,False,0,0,0,0,Sommités,6.6,0,False
11579,False,0,0,,0.3,0,False,0,0,0,0,Sommités,6.6,0,False
11580,False,0,0,,12.3,0,False,0,0,0,0,Sommités,0,0,False
11581,False,0,0,,12.3,0,False,0,0,0,0,Sommités,0,0,False
11582,False,0,0,,0.3,0,False,0,0,0,0,Sommités,2.9,0,False
11584,False,0,0,,26.3,26,True,0,53,108,101.5,Plaquette,1.4,0,False
11585,False,0,0,,26.3,26,True,0,53,108,101.5,Plaquette,1.4,0,False
11586,False,0,0,,26.3,26,True,0,53,108,101.5,Plaquette,1.4,0,False
11587,False,0,0,,29.7,25,True,0,60,103,99,Plaquette,1.5,1.1,False
11588,False,0,0,,29.7,25,True,0,60,103,99,Plaquette,1.5,1.1,False
11589,False,0,0,,29.7,25,True,0,60,103,99,Plaquette,1.5,1.1,False
11590,False,0,0,,29.8,23,True,0,51,102,96.6,Plaquette,1.7,1.2,False
11591,False,0,0,,31.2,29,True,0,55,89,97.9,Plaquette,1.5,1.3,False
11592,False,0,0,,31.2,22,True,0,59,98,96.2,Plaquette,1.4,1.3,False
11593,False,0,0,,30.1,26,True,0,60,101,98,Plaquette,1.6,1.1,False
11594,False,0,0,,30.1,26,True,0,60,101,98,Plaquette,1.6,1.1,False
11595,False,0,0,,30.1,26,True,0,60,101,98,Plaquette,1.6,1.1,False
11596,False,0,0,,30,28,True,0,60,101,98.7,Plaquette,1.6,1.2,False
11597,False,0,0,,30,28,True,0,60,101,98.7,Plaquette,1.6,1.2,False
11598,False,0,0,,30,28,True,0,60,101,98.7,Plaquette,1.6,1.2,False
11610,False,0,0,,11.7,0,False,0,0,0,0,Sommités,0,0,False
11611,False,0,0,,29.5,0,False,0,0,0,0,Morceaux,1.6,1.1,False
11615,False,0,0,,26.5,32,True,0,63,102,95.2,Plaquette,1.6,1.4,False
11616,False,0,0,,26.5,32,True,0,63,102,95.2,Plaquette,1.6,1.4,False
11617,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
11618,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
11619,False,0,0,,29.3,0,True,0,0,0,0,Autre,1.2,2.7,False
11620,False,0,0,,6.6,0,False,0,0,0,0,Morceaux,1.4,9.4,False
11621,False,0,0,,25.4,0,False,0,0,0,0,Morceaux,1.5,1.7,False
11623,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
11638,False,0,0,,15,0,False,0,0,0,0,Débris végétaux,0,0,False
11639,False,0,0,,15,0,False,0,0,0,0,Débris végétaux,0,0,False
11640,False,0,0,,17,0,False,0,0,0,0,Débris végétaux,0,0,False
11641,False,0,0,,26.3,0,False,0,0,0,0,Morceaux,1.5,1.8,False
11642,False,0,0,,26.3,0,False,0,0,0,0,Morceaux,1.5,1.8,False
11646,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11647,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
11648,False,0,0,,29.3,0,False,0,0,0,0,Morceaux,1.5,1.7,False
11650,False,0,0,,29.2,28,True,0,55,100,95.8,Plaquette,1.4,1.5,False
11651,False,0,0,,29.2,28,True,0,55,100,95.8,Plaquette,1.4,1.5,False
11652,False,0,0,,30.7,0,False,0,0,0,0,Morceaux,1.5,2.2,False
11658,False,0,0,,32,0,False,0,0,0,0,Autre,2,1,False
11659,False,0,0,,32,0,False,0,0,0,0,Autre,2,1,False
11660,False,0,0,,32,0,False,0,0,0,0,Autre,2,1,False
11681,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11682,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11683,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11684,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11685,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11686,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11687,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11688,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11689,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11690,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11691,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11692,False,0,0,,31,0,False,0,0,0,0,Morceaux,2,1,False
11693,False,0,0,,8.5,0,False,0,0,0,0,Sommités,0,0,False
11694,False,0,0,,8.5,0,False,0,0,0,0,Sommités,0,0,False
11695,False,0,0,,8.5,0,False,0,0,0,0,Sommités,0,0,False
11696,False,0,0,,8.5,0,False,0,0,0,0,Sommités,0,0,False
11697,False,0,0,,8.5,0,False,0,0,0,0,Sommités,0,0,False
11706,False,0,0,,9.6,0,False,0,0,0,0,Sommités,0,0,False
11707,False,0,0,,30.8,0,False,0,0,0,0,Morceaux,1.1,0,False
